"","transmission","dispersal","nExtantDis","nPathogens","meanK","maxDistance","nEvents","colonySize","colonyNumber","pop","area","dens","invadeTime","longenough","extinctionTime","totalTime","survivalTime"
"150",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1268.29564291504,TRUE,1272.20792774122,2645.01012284047,3.91228482617385
"151",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1629.21736230039,TRUE,1631.91263406786,3202.92103518369,2.69527176747965
"152",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,2001.21554088134,TRUE,2008.28820598522,4279.26898461549,7.07266510387512
"153",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1967.74712180543,TRUE,1973.80272080391,4571.90609246474,6.0555989984814
"154",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1498.39643946053,TRUE,1503.69421280901,3170.28650758081,5.29777334848586
"155",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1257.63868687104,TRUE,1261.86893689215,2795.84755731917,4.23025002111603
"156",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1471.54132517634,TRUE,1476.33105080596,3575.23248328155,4.78972562962281
"157",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1549.50577601902,TRUE,1552.07123308269,3700.36668257126,2.56545706366455
"158",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1979.39562387977,TRUE,1987.07799386815,5016.12413899222,7.68236998838483
"159",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1473.20932952784,TRUE,1478.3346488021,3359.9117449434,5.12531927425493
"160",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1639.32901032907,TRUE,1645.12565148978,3790.09803811771,5.79664116071308
"161",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1349.61426979793,TRUE,1353.77677890846,3037.43016472199,4.16250911052589
"162",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1350.04128590955,TRUE,1355.02367076208,4160.76993345186,4.98238485253637
"163",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1504.58493772455,TRUE,1509.34311091964,3028.09646135837,4.75817319508769
"164",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1797.49239802272,TRUE,1804.66674017905,4376.16947452911,7.17434215632488
"165",0.3,0.01,2,2,4,100,1.4e+06,400,5,2000,2500,0.8,1627.76686607157,TRUE,1634.17677607811,5575.79187069939,6.40991000654549
"166",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1319.72386279508,TRUE,1322.04917806572,3295.77708017202,2.32531527064361
"167",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1477.95834469149,TRUE,1482.83191495869,3266.02456025359,4.87357026720269
"168",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1492.82480933509,TRUE,1498.48951433898,3182.60088574114,5.66470500388277
"169",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1603.1122790128,TRUE,1607.37776779869,3632.8674649401,4.26548878589119
"170",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1590.50746037434,TRUE,1595.27212234797,3473.49037293084,4.76466197363447
"171",0.3,0.01,2,2,4,100,1.4e+06,400,5,2000,2500,0.8,1533.92729546231,TRUE,1540.47138425723,3559.38235439447,6.54408879491916
"172",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1149.48347062679,TRUE,1153.42917129384,2647.37392942739,3.94570066705455
"173",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1392.03016440665,TRUE,1397.08548416052,2999.14305830973,5.05531975386748
