"","transmission","dispersal","nExtantDis","nPathogens","meanK","maxDistance","nEvents","colonySize","colonyNumber","pop","area","dens"
"1073",0.2,0.01,2,2,13.6,100,1e+06,800,20,16000,20000,0.8
"1074",0.3,0.01,2,2,13.2,100,1e+06,800,20,16000,20000,0.8
"1075",0.1,0.01,1,2,12.4,100,1e+06,800,20,16000,20000,0.8
"1076",0.2,0.01,2,2,14.9,100,1e+06,800,20,16000,20000,0.8
"1077",0.3,0.01,2,2,14.7,100,1e+06,800,20,16000,20000,0.8
"1078",0.1,0.01,1,2,16.6,100,1e+06,800,20,16000,20000,0.8
"1079",0.2,0.01,1,2,15.1,100,1e+06,800,20,16000,20000,0.8
"1080",0.3,0.01,2,2,15.4,100,1e+06,800,20,16000,20000,0.8
"1081",0.1,0.01,1,2,15.1,100,1e+06,800,20,16000,20000,0.8
"1082",0.2,0.01,1,2,12.2,100,1e+06,800,20,16000,20000,0.8
"1083",0.3,0.01,2,2,16.3,100,1e+06,800,20,16000,20000,0.8
"1084",0.1,0.01,1,2,13.6,100,1e+06,800,20,16000,20000,0.8
"1085",0.2,0.01,1,2,12.6,100,1e+06,800,20,16000,20000,0.8
"1086",0.3,0.01,1,2,14.1,100,1e+06,800,20,16000,20000,0.8
"1087",0.1,0.01,1,2,12.7,100,1e+06,800,20,16000,20000,0.8
"1088",0.2,0.01,1,2,14.2,100,1e+06,800,20,16000,20000,0.8
"1089",0.3,0.01,1,2,11.2,100,1e+06,800,20,16000,20000,0.8
"1090",0.1,0.01,1,2,14.4,100,1e+06,800,20,16000,20000,0.8
"1091",0.2,0.01,1,2,13.2,100,1e+06,800,20,16000,20000,0.8
"1092",0.3,0.01,2,2,15.3,100,1e+06,800,20,16000,20000,0.8
"1093",0.1,0.01,1,2,12.4,100,1e+06,800,20,16000,20000,0.8
"1094",0.2,0.01,2,2,13.5,100,1e+06,800,20,16000,20000,0.8
"1095",0.3,0.01,2,2,16.1,100,1e+06,800,20,16000,20000,0.8
"1096",0.1,0.01,1,2,16.6,100,1e+06,800,20,16000,20000,0.8
"1097",0.2,0.01,1,2,14.1,100,1e+06,800,20,16000,20000,0.8
"1098",0.3,0.01,2,2,12.8,100,1e+06,800,20,16000,20000,0.8
"1099",0.1,0.01,1,2,16.3,100,1e+06,800,20,16000,20000,0.8
"1100",0.2,0.01,2,2,16.1,100,1e+06,800,20,16000,20000,0.8
"1101",0.3,0.01,1,2,14,100,1e+06,800,20,16000,20000,0.8
"1102",0.1,0.01,1,2,14.9,100,1e+06,800,20,16000,20000,0.8
"1103",0.2,0.01,2,2,16.3,100,1e+06,800,20,16000,20000,0.8
"1104",0.3,0.01,1,2,12.5,100,1e+06,800,20,16000,20000,0.8
"1105",0.1,0.01,1,2,13.8,100,1e+06,800,20,16000,20000,0.8
"1106",0.2,0.01,1,2,15.5,100,1e+06,800,20,16000,20000,0.8
"1107",0.3,0.01,1,2,15.6,100,1e+06,800,20,16000,20000,0.8
"1108",0.1,0.01,1,2,13.3,100,1e+06,800,20,16000,20000,0.8
"1109",0.2,0.01,1,2,13,100,1e+06,800,20,16000,20000,0.8
"1110",0.3,0.01,2,2,15.7,100,1e+06,800,20,16000,20000,0.8
"1111",0.1,0.01,1,2,13.7,100,1e+06,800,20,16000,20000,0.8
"1112",0.2,0.01,1,2,14.3,100,1e+06,800,20,16000,20000,0.8
"1113",0.3,0.01,1,2,16.2,100,1e+06,800,20,16000,20000,0.8
"1114",0.1,0.01,1,2,15.1,100,1e+06,800,20,16000,20000,0.8
"1115",0.2,0.01,1,2,12.6,100,1e+06,800,20,16000,20000,0.8
"1116",0.3,0.01,1,2,15,100,1e+06,800,20,16000,20000,0.8
"1117",0.1,0.01,1,2,15.3,100,1e+06,800,20,16000,20000,0.8
"1118",0.2,0.01,1,2,13.5,100,1e+06,800,20,16000,20000,0.8
"1119",0.3,0.01,2,2,13.3,100,1e+06,800,20,16000,20000,0.8
"1120",0.1,0.01,1,2,14.6,100,1e+06,800,20,16000,20000,0.8
"1121",0.2,0.01,1,2,14.4,100,1e+06,800,20,16000,20000,0.8
"1122",0.3,0.01,2,2,14.7,100,1e+06,800,20,16000,20000,0.8
"1123",0.1,0.01,1,2,13.2,100,1e+06,800,20,16000,20000,0.8
"1124",0.2,0.01,1,2,12.5,100,1e+06,800,20,16000,20000,0.8
"1125",0.3,0.01,2,2,13.7,100,1e+06,800,20,16000,20000,0.8
"1126",0.1,0.01,1,2,14.2,100,1e+06,800,20,16000,20000,0.8
"1127",0.2,0.01,2,2,15.1,100,1e+06,800,20,16000,20000,0.8
"1128",0.3,0.01,2,2,13.9,100,1e+06,800,20,16000,20000,0.8
"1129",0.1,0.01,1,2,14.1,100,1e+06,800,20,16000,20000,0.8
"1130",0.2,0.01,2,2,14.5,100,1e+06,800,20,16000,20000,0.8
"1131",0.3,0.01,1,2,15.5,100,1e+06,800,20,16000,20000,0.8
"1132",0.1,0.01,1,2,12,100,1e+06,800,20,16000,20000,0.8
"1133",0.2,0.01,1,2,14,100,1e+06,800,20,16000,20000,0.8
"1134",0.3,0.01,2,2,13.4,100,1e+06,800,20,16000,20000,0.8
"1135",0.1,0.01,1,2,16.3,100,1e+06,800,20,16000,20000,0.8
"1136",0.2,0.01,2,2,13.9,100,1e+06,800,20,16000,20000,0.8
"1137",0.3,0.01,2,2,14,100,1e+06,800,20,16000,20000,0.8
"1138",0.1,0.01,1,2,12.2,100,1e+06,800,20,16000,20000,0.8
"1139",0.2,0.01,1,2,13.3,100,1e+06,800,20,16000,20000,0.8
"1140",0.3,0.01,2,2,11.8,100,1e+06,800,20,16000,20000,0.8
"1141",0.1,0.01,1,2,16.2,100,1e+06,800,20,16000,20000,0.8
"1142",0.2,0.01,1,2,12.5,100,1e+06,800,20,16000,20000,0.8
"1143",0.3,0.01,2,2,16.1,100,1e+06,800,20,16000,20000,0.8
"1144",0.1,0.01,1,2,14.3,100,1e+06,800,20,16000,20000,0.8
"1145",0.2,0.01,2,2,12.7,100,1e+06,800,20,16000,20000,0.8
"1146",0.3,0.01,1,2,11.5,100,1e+06,800,20,16000,20000,0.8
"1147",0.1,0.01,1,2,15.3,100,1e+06,800,20,16000,20000,0.8
"1148",0.2,0.01,2,2,13.8,100,1e+06,800,20,16000,20000,0.8
"1149",0.3,0.01,2,2,14.3,100,1e+06,800,20,16000,20000,0.8
"1150",0.1,0.01,1,2,13.9,100,1e+06,800,20,16000,20000,0.8
"1151",0.2,0.01,1,2,13.9,100,1e+06,800,20,16000,20000,0.8
"1152",0.3,0.01,2,2,12.2,100,1e+06,800,20,16000,20000,0.8
"1153",0.1,0.01,1,2,15.6,100,1e+06,800,20,16000,20000,0.8
"1154",0.2,0.01,1,2,12.1,100,1e+06,800,20,16000,20000,0.8
"1155",0.3,0.01,2,2,16.4,100,1e+06,800,20,16000,20000,0.8
"1156",0.1,0.01,1,2,15.6,100,1e+06,800,20,16000,20000,0.8
"1157",0.2,0.01,1,2,13.9,100,1e+06,800,20,16000,20000,0.8
"1158",0.3,0.01,1,2,14,100,1e+06,800,20,16000,20000,0.8
"1159",0.1,0.01,1,2,16.8,100,1e+06,800,20,16000,20000,0.8
"1160",0.2,0.01,1,2,11.5,100,1e+06,800,20,16000,20000,0.8
"1161",0.3,0.01,2,2,14.6,100,1e+06,800,20,16000,20000,0.8
"1162",0.1,0.01,1,2,12.9,100,1e+06,800,20,16000,20000,0.8
"1163",0.2,0.01,2,2,16.8,100,1e+06,800,20,16000,20000,0.8
"1164",0.3,0.01,2,2,16,100,1e+06,800,20,16000,20000,0.8
"1165",0.1,0.01,1,2,10.4,100,1e+06,800,20,16000,20000,0.8
"1166",0.2,0.01,2,2,14.2,100,1e+06,800,20,16000,20000,0.8
"1167",0.3,0.01,2,2,14,100,1e+06,800,20,16000,20000,0.8
"1168",0.1,0.01,1,2,15.4,100,1e+06,800,20,16000,20000,0.8
"1169",0.2,0.01,2,2,15,100,1e+06,800,20,16000,20000,0.8
"1170",0.3,0.01,1,2,13.2,100,1e+06,800,20,16000,20000,0.8
"1171",0.1,0.01,1,2,13.7,100,1e+06,800,20,16000,20000,0.8
"1172",0.2,0.01,1,2,14,100,1e+06,800,20,16000,20000,0.8
"1173",0.3,0.01,2,2,15.9,100,1e+06,800,20,16000,20000,0.8
"1174",0.1,0.01,1,2,15,100,1e+06,800,20,16000,20000,0.8
"1175",0.2,0.01,1,2,12.3,100,1e+06,800,20,16000,20000,0.8
"1176",0.3,0.01,2,2,16.7,100,1e+06,800,20,16000,20000,0.8
"1177",0.1,0.01,1,2,13.3,100,1e+06,800,20,16000,20000,0.8
"1178",0.2,0.01,2,2,16.9,100,1e+06,800,20,16000,20000,0.8
"1179",0.3,0.01,2,2,11.5,100,1e+06,800,20,16000,20000,0.8
"1180",0.1,0.01,1,2,12.5,100,1e+06,800,20,16000,20000,0.8
"1181",0.2,0.01,1,2,15.8,100,1e+06,800,20,16000,20000,0.8
"1182",0.3,0.01,2,2,14,100,1e+06,800,20,16000,20000,0.8
"1183",0.1,0.01,1,2,15.4,100,1e+06,800,20,16000,20000,0.8
"1184",0.2,0.01,1,2,14.4,100,1e+06,800,20,16000,20000,0.8
"1185",0.3,0.01,1,2,13.7,100,1e+06,800,20,16000,20000,0.8
"1186",0.1,0.01,1,2,12.3,100,1e+06,800,20,16000,20000,0.8
"1187",0.2,0.01,1,2,14.4,100,1e+06,800,20,16000,20000,0.8
"1188",0.3,0.01,2,2,12.9,100,1e+06,800,20,16000,20000,0.8
"1189",0.1,0.01,1,2,13.1,100,1e+06,800,20,16000,20000,0.8
"1190",0.2,0.01,1,2,13.8,100,1e+06,800,20,16000,20000,0.8
"1191",0.3,0.01,2,2,14.5,100,1e+06,800,20,16000,20000,0.8
"1192",0.1,0.01,1,2,15.5,100,1e+06,800,20,16000,20000,0.8
"1193",0.2,0.01,1,2,13.7,100,1e+06,800,20,16000,20000,0.8
"1194",0.3,0.01,2,2,15.7,100,1e+06,800,20,16000,20000,0.8
"1195",0.1,0.01,1,2,16.2,100,1e+06,800,20,16000,20000,0.8
"1196",0.2,0.01,2,2,15.1,100,1e+06,800,20,16000,20000,0.8
"1197",0.3,0.01,1,2,15.9,100,1e+06,800,20,16000,20000,0.8
"1198",0.1,0.01,1,2,14.5,100,1e+06,800,20,16000,20000,0.8
"1199",0.2,0.01,2,2,15.3,100,1e+06,800,20,16000,20000,0.8
"1200",0.3,0.01,2,2,15.9,100,1e+06,800,20,16000,20000,0.8
"1201",0.1,0.01,2,2,8.9,100,1e+06,1600,20,32000,40000,0.8
"1202",0.2,0.01,2,2,7.6,100,1e+06,1600,20,32000,40000,0.8
"1203",0.3,0.01,2,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1204",0.1,0.01,1,2,10.9,100,1e+06,1600,20,32000,40000,0.8
"1205",0.2,0.01,2,2,8.3,100,1e+06,1600,20,32000,40000,0.8
"1206",0.3,0.01,2,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1207",0.1,0.01,2,2,10,100,1e+06,1600,20,32000,40000,0.8
"1208",0.2,0.01,2,2,9.6,100,1e+06,1600,20,32000,40000,0.8
"1209",0.3,0.01,2,2,9.8,100,1e+06,1600,20,32000,40000,0.8
"1210",0.1,0.01,1,2,12.3,100,1e+06,1600,20,32000,40000,0.8
"1211",0.2,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1212",0.3,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1213",0.1,0.01,1,2,8.3,100,1e+06,1600,20,32000,40000,0.8
"1214",0.2,0.01,2,2,7.4,100,1e+06,1600,20,32000,40000,0.8
"1215",0.3,0.01,2,2,10.9,100,1e+06,1600,20,32000,40000,0.8
"1216",0.1,0.01,2,2,11,100,1e+06,1600,20,32000,40000,0.8
"1217",0.2,0.01,2,2,8.2,100,1e+06,1600,20,32000,40000,0.8
"1218",0.3,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1219",0.1,0.01,2,2,10.3,100,1e+06,1600,20,32000,40000,0.8
"1220",0.2,0.01,2,2,7.5,100,1e+06,1600,20,32000,40000,0.8
"1221",0.3,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1222",0.1,0.01,2,2,8,100,1e+06,1600,20,32000,40000,0.8
"1223",0.2,0.01,2,2,11.1,100,1e+06,1600,20,32000,40000,0.8
"1224",0.3,0.01,2,2,9.2,100,1e+06,1600,20,32000,40000,0.8
"1225",0.1,0.01,2,2,8,100,1e+06,1600,20,32000,40000,0.8
"1226",0.2,0.01,2,2,10,100,1e+06,1600,20,32000,40000,0.8
"1227",0.3,0.01,2,2,9.9,100,1e+06,1600,20,32000,40000,0.8
"1228",0.1,0.01,2,2,8.7,100,1e+06,1600,20,32000,40000,0.8
"1229",0.2,0.01,2,2,8.3,100,1e+06,1600,20,32000,40000,0.8
"1230",0.3,0.01,2,2,7.6,100,1e+06,1600,20,32000,40000,0.8
"1231",0.1,0.01,1,2,9.7,100,1e+06,1600,20,32000,40000,0.8
"1232",0.2,0.01,2,2,10.4,100,1e+06,1600,20,32000,40000,0.8
"1233",0.3,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1234",0.1,0.01,1,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1235",0.2,0.01,2,2,10.4,100,1e+06,1600,20,32000,40000,0.8
"1236",0.3,0.01,2,2,7.5,100,1e+06,1600,20,32000,40000,0.8
"1237",0.1,0.01,2,2,9.1,100,1e+06,1600,20,32000,40000,0.8
"1238",0.2,0.01,2,2,9.1,100,1e+06,1600,20,32000,40000,0.8
"1239",0.3,0.01,2,2,10.3,100,1e+06,1600,20,32000,40000,0.8
"1240",0.1,0.01,2,2,7.9,100,1e+06,1600,20,32000,40000,0.8
"1241",0.2,0.01,2,2,8.6,100,1e+06,1600,20,32000,40000,0.8
"1242",0.3,0.01,2,2,10.3,100,1e+06,1600,20,32000,40000,0.8
"1243",0.1,0.01,2,2,7.4,100,1e+06,1600,20,32000,40000,0.8
"1244",0.2,0.01,2,2,7.7,100,1e+06,1600,20,32000,40000,0.8
"1245",0.3,0.01,2,2,8.5,100,1e+06,1600,20,32000,40000,0.8
"1246",0.1,0.01,1,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1247",0.2,0.01,2,2,9.6,100,1e+06,1600,20,32000,40000,0.8
"1248",0.3,0.01,2,2,8.6,100,1e+06,1600,20,32000,40000,0.8
"1249",0.1,0.01,2,2,9.8,100,1e+06,1600,20,32000,40000,0.8
"1250",0.2,0.01,2,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1251",0.3,0.01,2,2,9.9,100,1e+06,1600,20,32000,40000,0.8
"1252",0.1,0.01,1,2,11.2,100,1e+06,1600,20,32000,40000,0.8
"1253",0.2,0.01,2,2,8.6,100,1e+06,1600,20,32000,40000,0.8
"1254",0.3,0.01,2,2,8.6,100,1e+06,1600,20,32000,40000,0.8
"1255",0.1,0.01,1,2,8.6,100,1e+06,1600,20,32000,40000,0.8
"1256",0.2,0.01,2,2,7.9,100,1e+06,1600,20,32000,40000,0.8
"1257",0.3,0.01,2,2,9.1,100,1e+06,1600,20,32000,40000,0.8
"1258",0.1,0.01,1,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1259",0.2,0.01,2,2,7.3,100,1e+06,1600,20,32000,40000,0.8
"1260",0.3,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1261",0.1,0.01,2,2,9.6,100,1e+06,1600,20,32000,40000,0.8
"1262",0.2,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1263",0.3,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1264",0.1,0.01,1,2,9,100,1e+06,1600,20,32000,40000,0.8
"1265",0.2,0.01,2,2,9,100,1e+06,1600,20,32000,40000,0.8
"1266",0.3,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1267",0.1,0.01,2,2,9.6,100,1e+06,1600,20,32000,40000,0.8
"1268",0.2,0.01,1,2,9.1,100,1e+06,1600,20,32000,40000,0.8
"1269",0.3,0.01,2,2,8.5,100,1e+06,1600,20,32000,40000,0.8
"1270",0.1,0.01,1,2,9.4,100,1e+06,1600,20,32000,40000,0.8
"1271",0.2,0.01,2,2,12.8,100,1e+06,1600,20,32000,40000,0.8
"1272",0.3,0.01,2,2,12.2,100,1e+06,1600,20,32000,40000,0.8
"1273",0.1,0.01,2,2,9.1,100,1e+06,1600,20,32000,40000,0.8
"1274",0.2,0.01,2,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1275",0.3,0.01,2,2,10.9,100,1e+06,1600,20,32000,40000,0.8
"1276",0.1,0.01,1,2,9.4,100,1e+06,1600,20,32000,40000,0.8
"1277",0.2,0.01,2,2,9.7,100,1e+06,1600,20,32000,40000,0.8
"1278",0.3,0.01,2,2,9.7,100,1e+06,1600,20,32000,40000,0.8
"1279",0.1,0.01,1,2,10.5,100,1e+06,1600,20,32000,40000,0.8
"1280",0.2,0.01,2,2,12.2,100,1e+06,1600,20,32000,40000,0.8
"1281",0.3,0.01,2,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1282",0.1,0.01,1,2,8.2,100,1e+06,1600,20,32000,40000,0.8
"1283",0.2,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1284",0.3,0.01,2,2,10.7,100,1e+06,1600,20,32000,40000,0.8
"1285",0.1,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1286",0.2,0.01,2,2,10.3,100,1e+06,1600,20,32000,40000,0.8
"1287",0.3,0.01,2,2,11.1,100,1e+06,1600,20,32000,40000,0.8
"1288",0.1,0.01,1,2,7.4,100,1e+06,1600,20,32000,40000,0.8
"1289",0.2,0.01,2,2,9.6,100,1e+06,1600,20,32000,40000,0.8
"1290",0.3,0.01,2,2,9.7,100,1e+06,1600,20,32000,40000,0.8
"1291",0.1,0.01,1,2,8.6,100,1e+06,1600,20,32000,40000,0.8
"1292",0.2,0.01,2,2,10.8,100,1e+06,1600,20,32000,40000,0.8
"1293",0.3,0.01,2,2,11,100,1e+06,1600,20,32000,40000,0.8
"1294",0.1,0.01,2,2,9,100,1e+06,1600,20,32000,40000,0.8
"1295",0.2,0.01,2,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1296",0.3,0.01,2,2,8.2,100,1e+06,1600,20,32000,40000,0.8
"1297",0.1,0.01,2,2,8.5,100,1e+06,1600,20,32000,40000,0.8
"1298",0.2,0.01,1,2,7.8,100,1e+06,1600,20,32000,40000,0.8
"1299",0.3,0.01,2,2,9.4,100,1e+06,1600,20,32000,40000,0.8
"1300",0.1,0.01,1,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1301",0.2,0.01,2,2,11.7,100,1e+06,1600,20,32000,40000,0.8
"1302",0.3,0.01,2,2,8.5,100,1e+06,1600,20,32000,40000,0.8
"1303",0.1,0.01,1,2,9.6,100,1e+06,1600,20,32000,40000,0.8
"1304",0.2,0.01,2,2,9.1,100,1e+06,1600,20,32000,40000,0.8
"1305",0.3,0.01,2,2,9.9,100,1e+06,1600,20,32000,40000,0.8
"1306",0.1,0.01,1,2,NA,100,1e+06,1600,20,32000,40000,0.8
"1307",0.2,0.01,2,2,10,100,1e+06,1600,20,32000,40000,0.8
"1308",0.3,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1309",0.1,0.01,2,2,9.9,100,1e+06,1600,20,32000,40000,0.8
"1310",0.2,0.01,2,2,11.7,100,1e+06,1600,20,32000,40000,0.8
"1311",0.3,0.01,2,2,10,100,1e+06,1600,20,32000,40000,0.8
"1312",0.1,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1313",0.2,0.01,2,2,8.9,100,1e+06,1600,20,32000,40000,0.8
"1314",0.3,0.01,2,2,10.6,100,1e+06,1600,20,32000,40000,0.8
"1315",0.1,0.01,2,2,9.9,100,1e+06,1600,20,32000,40000,0.8
"1316",0.2,0.01,2,2,7.2,100,1e+06,1600,20,32000,40000,0.8
"1317",0.3,0.01,2,2,8.7,100,1e+06,1600,20,32000,40000,0.8
"1318",0.1,0.01,1,2,8.2,100,1e+06,1600,20,32000,40000,0.8
"1319",0.2,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1320",0.3,0.01,2,2,8.5,100,1e+06,1600,20,32000,40000,0.8
"1321",0.1,0.01,2,2,7.2,100,1e+06,1600,20,32000,40000,0.8
"1322",0.2,0.01,2,2,7.9,100,1e+06,1600,20,32000,40000,0.8
"1323",0.3,0.01,2,2,10.1,100,1e+06,1600,20,32000,40000,0.8
"1324",0.1,0.01,2,2,8.1,100,1e+06,1600,20,32000,40000,0.8
"1325",0.2,0.01,2,2,9.9,100,1e+06,1600,20,32000,40000,0.8
"1326",0.3,0.01,2,2,10.5,100,1e+06,1600,20,32000,40000,0.8
"1327",0.1,0.01,2,2,11.7,100,1e+06,1600,20,32000,40000,0.8
"1328",0.2,0.01,2,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1329",0.3,0.01,2,2,8.7,100,1e+06,1600,20,32000,40000,0.8
"1330",0.1,0.01,1,2,7.7,100,1e+06,1600,20,32000,40000,0.8
"1331",0.2,0.01,2,2,8.3,100,1e+06,1600,20,32000,40000,0.8
"1332",0.3,0.01,2,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1333",0.1,0.01,1,2,8.1,100,1e+06,1600,20,32000,40000,0.8
"1334",0.2,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1335",0.3,0.01,2,2,9.7,100,1e+06,1600,20,32000,40000,0.8
"1336",0.1,0.01,2,2,8.5,100,1e+06,1600,20,32000,40000,0.8
"1337",0.2,0.01,2,2,9.4,100,1e+06,1600,20,32000,40000,0.8
"1338",0.3,0.01,2,2,10.3,100,1e+06,1600,20,32000,40000,0.8
"1339",0.1,0.01,2,2,8.7,100,1e+06,1600,20,32000,40000,0.8
"1340",0.2,0.01,2,2,8.7,100,1e+06,1600,20,32000,40000,0.8
"1341",0.3,0.01,2,2,10.1,100,1e+06,1600,20,32000,40000,0.8
"1342",0.1,0.01,1,2,7.5,100,1e+06,1600,20,32000,40000,0.8
"1343",0.2,0.01,2,2,9.1,100,1e+06,1600,20,32000,40000,0.8
"1344",0.3,0.01,2,2,10.4,100,1e+06,1600,20,32000,40000,0.8
"1345",0.1,0.01,1,2,12.7,100,1e+06,1600,20,32000,40000,0.8
"1346",0.2,0.01,2,2,9.6,100,1e+06,1600,20,32000,40000,0.8
"1347",0.3,0.01,2,2,9,100,1e+06,1600,20,32000,40000,0.8
"1348",0.1,0.01,1,2,10.7,100,1e+06,1600,20,32000,40000,0.8
"1349",0.2,0.01,2,2,7.8,100,1e+06,1600,20,32000,40000,0.8
"1350",0.3,0.01,2,2,9.2,100,1e+06,1600,20,32000,40000,0.8
"1351",0.1,0.01,1,2,9.9,100,1e+06,1600,20,32000,40000,0.8
"1352",0.2,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1353",0.3,0.01,2,2,8.1,100,1e+06,1600,20,32000,40000,0.8
"1354",0.1,0.01,1,2,9.7,100,1e+06,1600,20,32000,40000,0.8
"1355",0.2,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1356",0.3,0.01,2,2,7.1,100,1e+06,1600,20,32000,40000,0.8
"1357",0.1,0.01,2,2,7.7,100,1e+06,1600,20,32000,40000,0.8
"1358",0.2,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1359",0.3,0.01,2,2,9.2,100,1e+06,1600,20,32000,40000,0.8
"1360",0.1,0.01,2,2,8.1,100,1e+06,1600,20,32000,40000,0.8
"1361",0.2,0.01,2,2,9,100,1e+06,1600,20,32000,40000,0.8
"1362",0.3,0.01,2,2,9.9,100,1e+06,1600,20,32000,40000,0.8
"1363",0.1,0.01,2,2,NA,100,1e+06,1600,20,32000,40000,0.8
"1364",0.2,0.01,2,2,11.3,100,1e+06,1600,20,32000,40000,0.8
"1365",0.3,0.01,2,2,10,100,1e+06,1600,20,32000,40000,0.8
"1366",0.1,0.01,2,2,10.5,100,1e+06,1600,20,32000,40000,0.8
"1367",0.2,0.01,2,2,9.2,100,1e+06,1600,20,32000,40000,0.8
"1368",0.3,0.01,2,2,11.8,100,1e+06,1600,20,32000,40000,0.8
"1369",0.1,0.01,1,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1370",0.2,0.01,2,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1371",0.3,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1372",0.1,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1373",0.2,0.01,2,2,10.2,100,1e+06,1600,20,32000,40000,0.8
"1374",0.3,0.01,2,2,11.4,100,1e+06,1600,20,32000,40000,0.8
"1375",0.1,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1376",0.2,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1377",0.3,0.01,2,2,7.1,100,1e+06,1600,20,32000,40000,0.8
"1378",0.1,0.01,2,2,10.7,100,1e+06,1600,20,32000,40000,0.8
"1379",0.2,0.01,2,2,8,100,1e+06,1600,20,32000,40000,0.8
"1380",0.3,0.01,2,2,9.8,100,1e+06,1600,20,32000,40000,0.8
"1381",0.1,0.01,2,2,10.7,100,1e+06,1600,20,32000,40000,0.8
"1382",0.2,0.01,2,2,8.1,100,1e+06,1600,20,32000,40000,0.8
"1383",0.3,0.01,2,2,8.8,100,1e+06,1600,20,32000,40000,0.8
"1384",0.1,0.01,2,2,8,100,1e+06,1600,20,32000,40000,0.8
"1385",0.2,0.01,2,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1386",0.3,0.01,2,2,9.1,100,1e+06,1600,20,32000,40000,0.8
"1387",0.1,0.01,2,2,9.1,100,1e+06,1600,20,32000,40000,0.8
"1388",0.2,0.01,2,2,8,100,1e+06,1600,20,32000,40000,0.8
"1389",0.3,0.01,2,2,11.3,100,1e+06,1600,20,32000,40000,0.8
"1390",0.1,0.01,2,2,8.4,100,1e+06,1600,20,32000,40000,0.8
"1391",0.2,0.01,2,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1392",0.3,0.01,2,2,10.1,100,1e+06,1600,20,32000,40000,0.8
"1393",0.1,0.01,2,2,7.7,100,1e+06,1600,20,32000,40000,0.8
"1394",0.2,0.01,2,2,9.5,100,1e+06,1600,20,32000,40000,0.8
"1395",0.3,0.01,2,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1396",0.1,0.01,2,2,11.3,100,1e+06,1600,20,32000,40000,0.8
"1397",0.2,0.01,2,2,10,100,1e+06,1600,20,32000,40000,0.8
"1398",0.3,0.01,2,2,9.8,100,1e+06,1600,20,32000,40000,0.8
"1399",0.1,0.01,1,2,9.2,100,1e+06,1600,20,32000,40000,0.8
"1400",0.2,0.01,2,2,12.6,100,1e+06,1600,20,32000,40000,0.8
"1401",0.3,0.01,2,2,10.6,100,1e+06,1600,20,32000,40000,0.8
"1402",0.1,0.01,2,2,8.3,100,1e+06,1600,20,32000,40000,0.8
"1403",0.2,0.01,2,2,9.3,100,1e+06,1600,20,32000,40000,0.8
"1404",0.3,0.01,2,2,7.3,100,1e+06,1600,20,32000,40000,0.8
"1405",0.1,0.01,1,2,10.1,100,1e+06,1600,20,32000,40000,0.8
"1406",0.2,0.01,2,2,9.6,100,1e+06,1600,20,32000,40000,0.8
"1407",0.3,0.01,2,2,10,100,1e+06,1600,20,32000,40000,0.8
"1408",0.1,0.01,1,2,8.8,100,1e+06,1600,20,32000,40000,0.8
