"","transmission","dispersal","nExtantDis","nPathogens","meanK","maxDistance","nEvents","colonySize","colonyNumber","pop","area","dens","invadeTime","longenough","extinctionTime","totalTime","survivalTime"
"146","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1156.33545546309","TRUE","1159.50615358974","2345.22720392333","3.17069812664522"
"147","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1685.55620550156","TRUE","1691.86818855959","3577.67058032621","6.31198305802377"
"148","0.1","0.01","0","2","19","100","1.4e+06","100","20","2000","2500","0.8","2319.74133281556","TRUE","2335.41084209741","Inf","15.6695092818422"
"149","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1432.42016593322","TRUE","1434.77743900997","3013.1687941963","2.35727307675256"
"150","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1323.18578991207","TRUE","1327.22644477431","2747.84058000936","4.04065486223567"
"151","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1440.79896158151","TRUE","1445.44139700276","3191.83703714571","4.64243542124882"
"152","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1266.75770357614","TRUE","1271.55253416299","3064.99320167758","4.79483058684582"
"153","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1207.87780240338","TRUE","1211.5114838968","2704.26643857602","3.63368149342273"
"154","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1490.86700802931","TRUE","1495.13953262493","3136.51524721927","4.27252459561191"
"155","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1558.44216817818","TRUE","1564.18148151299","3411.23372034575","5.73931333481187"
"156","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1323.94407136811","TRUE","1328.21550053911","3796.76179610346","4.2714291710015"
"157","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1436.001314937","TRUE","1440.59572228087","4011.99558878228","4.59440734386158"
"158","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1257.37596170776","TRUE","1260.4361973953","2472.07312961495","3.06023568753608"
"159","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","2019.73183844858","TRUE","2027.23490383075","4552.96884034826","7.50306538217069"
"160","0.1","0.01","2","2","19","100","1.4e+06","100","20","2000","2500","0.8","1870.40796825074","TRUE","1877.12086834229","7147.4058314035","6.71290009155041"
"161","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1246.41584329873","TRUE","1250.16576785365","3050.77717893201","3.74992455491929"
"162","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1826.79836115791","TRUE","1832.63429263386","4577.27388587729","5.83593147594524"
"163","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1635.70344390136","TRUE","1641.14746945414","3866.031523888","5.44402555277679"
"164","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1384.30508967214","TRUE","1388.17548579954","3485.90965699467","3.87039612740341"
"165","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1358.57433825461","TRUE","1361.28306963655","3792.11396283562","2.70873138194679"
"166","0.1","0.01","2","2","19","100","1.4e+06","100","20","2000","2500","0.8","1917.06673612424","TRUE","1925.18885200032","7555.86484191603","8.12211587608226"
"167","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1575.84734489471","TRUE","1581.53657272258","3689.22046891998","5.68922782786285"
